ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
117,Sat May 09 01:14:15 SGT 2026,Sat May 09 01:14:15 SGT 2026,GET,http://127.0.0.1:8000/WEB-INF/web.xml,404,Not Found,42,553,22
118,Sat May 09 01:14:15 SGT 2026,Sat May 09 01:14:15 SGT 2026,GET,http://127.0.0.1:8000/WEB-INF/applicationContext.xml,404,Not Found,1,553,22
119,Sat May 09 01:14:15 SGT 2026,Sat May 09 01:14:15 SGT 2026,GET,http://127.0.0.1:8000/ui?-s,200,OK,5,556,4683
120,Sat May 09 01:14:15 SGT 2026,Sat May 09 01:14:15 SGT 2026,POST,http://127.0.0.1:8000/ui?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,405,Method Not Allowed,2,574,31
121,Sat May 09 01:14:15 SGT 2026,Sat May 09 01:14:15 SGT 2026,POST,http://127.0.0.1:8000/ui?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,405,Method Not Allowed,4,574,31
122,Sat May 09 01:14:15 SGT 2026,Sat May 09 01:14:15 SGT 2026,GET,http://127.0.0.1:8000/ui,200,OK,4,556,4683
123,Sat May 09 01:14:15 SGT 2026,Sat May 09 01:14:15 SGT 2026,GET,http://127.0.0.1:8000/ui?class.module.classLoader.DefaultAssertionStatus=nonsense,200,OK,0,556,4683
124,Sat May 09 01:14:15 SGT 2026,Sat May 09 01:14:15 SGT 2026,POST,http://127.0.0.1:8000/ui,405,Method Not Allowed,6,574,31
125,Sat May 09 01:14:15 SGT 2026,Sat May 09 01:14:15 SGT 2026,POST,http://127.0.0.1:8000/ui,405,Method Not Allowed,9,574,31
126,Sat May 09 01:14:15 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/latest/meta-data/,404,Not Found,5,553,22
127,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/latest/meta-data/,404,Not Found,3,553,22
128,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/computeMetadata/v1/,404,Not Found,3,553,22
129,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/computeMetadata/v1/,404,Not Found,4,553,22
130,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/opc/v1/instance/,404,Not Found,2,553,22
131,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/opc/v1/instance/,404,Not Found,6,553,22
132,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/opc/v2/instance/,404,Not Found,0,553,22
133,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/opc/v2/instance/,404,Not Found,0,553,22
134,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/latest/meta-data/,404,Not Found,14,553,22
135,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/latest/meta-data/,404,Not Found,2,553,22
136,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/metadata/instance,404,Not Found,3,553,22
137,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/metadata/v1,404,Not Found,3,553,22
138,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/openstack/latest/meta_data.json,404,Not Found,4,553,22
139,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/ui/,200,OK,2,556,4683
140,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/elmah.axd,404,Not Found,4,553,22
141,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/trace.axd,404,Not Found,6,553,22
142,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/.htaccess,404,Not Found,0,553,22
143,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/.env,404,Not Found,11,553,22
144,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/zap6196145738435787994,404,Not Found,7,553,22
145,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/actuator/health,404,Not Found,6,553,22
146,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/.zap4588143900183881335,404,Not Found,6,553,22
147,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/actuator/health,404,Not Found,5,553,22
148,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/lfm.php,404,Not Found,5,553,22
149,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/.idea/WebServers.xml,404,Not Found,3,553,22
150,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/config/databases.yml,404,Not Found,2,553,22
151,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/config/database.yml,404,Not Found,4,553,22
152,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/.git/config,404,Not Found,6,553,22
153,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/.svn/entries,404,Not Found,3,553,22
154,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/.svn/wc.db,404,Not Found,4,553,22
155,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/CVS/root,404,Not Found,3,553,22
156,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/server-status,404,Not Found,3,553,22
157,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/core,404,Not Found,3,553,22
158,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/sftp-config.json,404,Not Found,2,553,22
159,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/WS_FTP.ini,404,Not Found,0,553,22
160,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/ws_ftp.ini,404,Not Found,11,553,22
161,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/WS_FTP.INI,404,Not Found,6,553,22
162,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/filezilla.xml,404,Not Found,0,553,22
163,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/sitemanager.xml,404,Not Found,0,553,22
164,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/FileZilla.xml,404,Not Found,12,553,22
165,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/winscp.ini,404,Not Found,4,553,22
166,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/WinSCP.ini,404,Not Found,4,553,22
167,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/.DS_Store,404,Not Found,3,553,22
168,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/.php_cs.cache,404,Not Found,1,553,22
169,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/DEADJOE,404,Not Found,9,553,22
170,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/sites/default/private/files/backup_migrate/scheduled/test.txt,404,Not Found,5,553,22
171,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/app/etc/local.xml,404,Not Found,4,553,22
172,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/server.key,404,Not Found,4,553,22
173,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/privatekey.key,404,Not Found,2,553,22
174,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/myserver.key,404,Not Found,4,553,22
175,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/key.pem,404,Not Found,3,553,22
176,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/id_rsa,404,Not Found,4,553,22
177,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/id_dsa,404,Not Found,0,553,22
178,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/.ssh/id_rsa,404,Not Found,9,553,22
179,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/.ssh/id_dsa,404,Not Found,7,553,22
180,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/adminer.php,404,Not Found,3,553,22
181,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/vb_test.php,404,Not Found,7,553,22
182,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/CHANGELOG.txt,404,Not Found,8,553,22
183,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/sites/default/files/.ht.sqlite,404,Not Found,6,553,22
184,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/composer.json,404,Not Found,4,553,22
185,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/composer.lock,404,Not Found,3,553,22
186,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/vim_settings.xml,404,Not Found,6,553,22
187,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/server-info,404,Not Found,6,553,22
188,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/phpinfo.php,404,Not Found,0,553,22
189,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/info.php,404,Not Found,6,553,22
190,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/i.php,404,Not Found,0,553,22
191,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/test.php,404,Not Found,4,553,22
192,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/_wpeprivate/config.json,404,Not Found,18,553,22
193,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/_framework/blazor.boot.json,404,Not Found,1,553,22
194,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/.hg,404,Not Found,9,553,22
195,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/.bzr,404,Not Found,0,553,22
196,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/._darcs,404,Not Found,4,553,22
197,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/BitKeeper,404,Not Found,3,553,22
198,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/ui,200,OK,5,556,4683
199,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/ui,200,OK,4,556,4683
200,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/ui,200,OK,3,556,4683
201,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/ui,200,OK,3,556,4683
202,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/ui,200,OK,3,556,4683
203,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/ui,200,OK,3,556,4683
204,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/ui,200,OK,3,556,4683
205,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/ui,200,OK,4,556,4683
206,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/ui,200,OK,3,556,4683
207,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/ui,200,OK,4,556,4683
208,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/ui,200,OK,3,556,4683
209,Sat May 09 01:14:16 SGT 2026,Sat May 09 01:14:16 SGT 2026,GET,http://127.0.0.1:8000/ui,200,OK,2,556,4683
210,Sat May 09 01:14:17 SGT 2026,Sat May 09 01:14:17 SGT 2026,GET,http://127.0.0.1:8000/swagger-ui/,404,Not Found,0,553,22
211,Sat May 09 01:14:17 SGT 2026,Sat May 09 01:14:17 SGT 2026,GET,http://127.0.0.1:8000/v3/api-docs,404,Not Found,0,553,22
212,Sat May 09 01:14:17 SGT 2026,Sat May 09 01:14:17 SGT 2026,GET,http://127.0.0.1:8000/swagger.json,404,Not Found,0,553,22
213,Sat May 09 01:14:17 SGT 2026,Sat May 09 01:14:17 SGT 2026,GET,http://127.0.0.1:8000/openapi.json,200,OK,55,548,8109
214,Sat May 09 01:14:17 SGT 2026,Sat May 09 01:14:17 SGT 2026,GET,http://127.0.0.1:8000/api-docs,404,Not Found,3,553,22
215,Sat May 09 01:14:17 SGT 2026,Sat May 09 01:14:17 SGT 2026,GET,http://127.0.0.1:8000/docs/,307,Temporary Redirect,6,567,0
216,Sat May 09 01:14:17 SGT 2026,Sat May 09 01:14:17 SGT 2026,GET,http://127.0.0.1:8000/swagger,404,Not Found,6,553,22
217,Sat May 09 01:14:17 SGT 2026,Sat May 09 01:14:17 SGT 2026,GET,http://127.0.0.1:8000/v2/api-docs,404,Not Found,6,553,22
218,Sat May 09 01:14:17 SGT 2026,Sat May 09 01:14:17 SGT 2026,GET,http://127.0.0.1:8000/swagger-ui/index.html,404,Not Found,7,553,22
219,Sat May 09 01:14:17 SGT 2026,Sat May 09 01:14:17 SGT 2026,GET,http://127.0.0.1:8000/openapi.yaml,404,Not Found,4,553,22
220,Sat May 09 01:14:17 SGT 2026,Sat May 09 01:14:17 SGT 2026,GET,http://127.0.0.1:8000/swagger.yaml,404,Not Found,4,553,22
221,Sat May 09 01:14:17 SGT 2026,Sat May 09 01:14:17 SGT 2026,GET,http://127.0.0.1:8000/swagger/ui/index.html,404,Not Found,6,553,22
